"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"variant_YBL014C_1713_guide_chrII_+_200033",1138.71388944781,0.644575364089431,0.0914507939926139,0.706121415355301,0.480112634998899,1
"neutral_YGL155W_255_guide_chrVII_+_214340",310.611841562533,0.0587718386148302,0.176233670202539,0,1,1
"variant_YGR113W_1026_guide_chrVII_-_719915",805.109689853734,-0.520896263922247,0.130854832561183,0,1,1
"variant_YJR065C_645_guide_chrX_+_558514",203.462741473073,0.0996547980005559,0.233440125651011,0,1,1
"variant_YDR508C_24_guide_chrIV_-_1468420",11.5149144323653,-1.60125600971125,0.894391298345903,-1.14184475139681,0.253518556960283,1
"variant_YPR060C_60_guide_chrXVI_-_675567",383.935337905244,-0.278696881365592,0.149604416679593,0,1,1
"variant_YOR181W_1674_guide_chrXV_+_677617",836.764507696523,0.252721293990955,0.131242246269341,0,1,1
"neutral_YER043C_624_guide_chrV_+_236488",1560.56606297003,0.517571713804285,0.102908190632583,0,1,1
"variant_YPR175W_1491_guide_chrXVI_+_890469",725.875322630788,0.31144293196469,0.11881987905084,0,1,1
"neutral_YPL007C_1056_guide_chrXVI_-_542795",740.143210238442,0.204465463233785,0.120422874503158,0,1,1
"neutral_YLR127C_24_guide_chrXII_+_398295",1449.58116962456,-0.154119248777925,0.0860937900750287,0,1,1
"variant_YDR460W_162_guide_chrIV_-_1383971",727.80777843238,0.0437935132210656,0.118501740320705,0,1,1
"variant_YER095W_615_guide_chrV_-_350597",1016.218093531,0.101104040563883,0.102222599123031,0,1,1
"neutral_YER013W_303_guide_chrV_-_179145",1398.91124960165,0.0238088205247853,0.0840751699002315,0,1,1
"variant_YHR024C_72_guide_chrVIII_-_159118",53.5457934347351,-2.4169888557068,0.506839999830988,-3.62439597569127,0.000289637565155195,0.0125944598386715
"variant_YNL061W_381_guide_chrXIV_-_510919",792.726893686779,0.13091451914066,0.112422564098531,0,1,1
"neutral_YER151C_1050_guide_chrV_+_471367",518.579569713425,0.0568166978005236,0.143031073883546,0,1,1
"variant_YBL004W_2898_guide_chrII_+_230531",692.206701917122,-0.355155044882928,0.13862577819908,0,1,1
"neutral_YPR104C_2742_guide_chrXVI_-_733694",939.185294554151,0.0272425025345312,0.106497241606175,0,1,1
"variant_YMR275C_33_guide_chrXIII_-_818545",936.975185665615,0.732821883781623,0.108409097076504,1.40967767376363,0.158634880062813,1
"variant_YPR035W_114_guide_chrXVI_+_642323",1416.21414736832,0.137315589829076,0.10073253425349,0,1,1
"neutral_YOR068C_291_guide_chrXV_-_453921",203.912670362027,-0.64764212981133,0.205344711848056,-0.329407702796759,0.741847546401264,1
"variant_YJL076W_663_guide_chrX_-_295907",418.758884650868,0.0225757937152883,0.157135185895623,0,1,1
"variant_YGL115W_732_guide_chrVII_+_292769",52.3128637426652,-0.447658496747204,0.498440025317661,0,1,1
"variant_YGL137W_1152_guide_chrVII_+_251223",1695.1252084825,-0.0936345706542607,0.0833959190325872,0,1,1
"neutral_YKL173W_1449_guide_chrXI_+_123971",451.614961917215,1.1506867527959,0.152542062143883,3.74117633376172,0.000183160951035665,0.00849337363181396
"neutral_YPR110C_948_guide_chrXVI_-_745884",1081.43331876978,-0.32080961511496,0.0939701890002483,0,1,1
"neutral_YML105C_108_guide_chrXIII_-_58578",1448.42517751914,0.292081877447299,0.0796836737765427,0,1,1
"variant_YOR116C_672_guide_chrXV_+_543470",766.577431267339,-0.340809468234143,0.114616917961114,0,1,1
"variant_YBR243C_87_guide_chrII_+_706705",482.979740635654,0.0926231163651474,0.151843755270262,0,1,1
"variant_YJL011C_123_guide_chrX_-_414645",343.516761286992,0.309239073934684,0.159954107405998,0,1,1
"variant_YLR106C_315_guide_chrXII_+_363423",208.944201799165,-0.285223019871737,0.213595300153661,0,1,1
"neutral_YNL007C_273_guide_chrXIV_-_619287",372.319875220599,-0.226592647061434,0.190845005446631,0,1,1
"variant_YKL141W_519_guide_chrXI_+_180187",1337.37188343588,0.227912878218606,0.0945889933499397,0,1,1
"variant_YIL154C_957_guide_chrIX_+_54063",528.989217445568,0.161926504907366,0.16885715845582,0,1,1
"neutral_YKR082W_978_guide_chrXI_-_593802",85.0408775402558,0.0571190457122191,0.326926908137547,0,1,1
"variant_YNL206C_42_guide_chrXIV_+_258108",2612.31161779133,0.176707508876026,0.0615674788512923,0,1,1
"variant_YIL147C_24_guide_chrIX_+_73432",260.970315923863,-0.0532060111578788,0.179848490198487,0,1,1
"variant_YGL145W_870_guide_chrVII_+_231114",224.067213282392,0.324847063238606,0.239165262330452,0,1,1
"variant_YJR013W_273_guide_chrX_+_460652",576.766163834604,0.120693886149748,0.133203137902323,0,1,1
"variant_YLR106C_12_guide_chrXII_+_363727",847.183146502104,0.0572179991854943,0.103359768852645,0,1,1
"variant_YOR035C_1323_guide_chrXV_+_398778",687.215216737849,-0.0102799243710045,0.1284741214803,0,1,1
"variant_YJL125C_87_guide_chrX_-_186594",2266.15676056875,0.16597859794898,0.0765251921456433,0,1,1
"variant_YBR110W_300_guide_chrII_+_459173",153.476011434002,0.306189687325092,0.25520826335151,0,1,1
"variant_YJR068W_669_guide_chrX_+_568313",811.892149175514,0.240767516804357,0.10571703048091,0,1,1
"variant_YNL267W_2337_guide_chrXIV_+_143219",765.326379488809,0.132930207403695,0.109035726804014,0,1,1
"variant_YER095W_1032_guide_chrV_+_351013",368.272953448938,0.845011471987349,0.181737130052563,1.45821314505573,0.144781801648339,1
"variant_YGL093W_1545_guide_chrVII_+_336431",165.447409081426,-0.441246225690841,0.234000591879563,0,1,1
"variant_YDR388W_975_guide_chrIV_-_1251160",217.370838140739,-0.187692048582829,0.212004799711592,0,1,1
"variant_YBR038W_2835_guide_chrII_+_314735",156.858681928063,0.636691131458254,0.258378026034568,0.219411582046336,0.826329448665853,1
"variant_YJL074C_990_guide_chrX_-_301855",249.165009071164,0.0686433362867892,0.221786502160719,0,1,1
"neutral_YOR117W_1056_guide_chrXV_-_546091",871.064923654528,-0.187594673171146,0.128794465445345,0,1,1
"variant_YKL182W_2418_guide_chrXI_+_103092",1592.42179043971,-0.352983645372502,0.0906612315514609,0,1,1
"variant_YLR129W_2826_guide_chrXII_-_402483",237.702627467638,-0.777675125598456,0.202363570523277,-0.976831576391454,0.328652540724919,1
"variant_YMR047C_156_guide_chrXIII_-_366547",1249.59316353919,0.212428138191761,0.091485687672321,0,1,1
"neutral_YOR257W_156_guide_chrXV_-_811165",411.96924701069,0.213869550028741,0.161382699671284,0,1,1
"variant_YER019W_894_guide_chrV_+_193694",2310.93915959282,0.357683049317052,0.0698360390989783,0,1,1
"variant_YPR112C_27_guide_chrXVI_+_751885",1754.47595788908,-0.066247265037268,0.0746377264577217,0,1,1
"neutral_YOL078W_2886_guide_chrXV_+_184569",127.081152850576,-0.193265796019545,0.26963257813887,0,1,1
"control_YJR094C_0_guide_chrX_-_605647",288.29428731233,-0.226424815903139,0.202740738873915,0,1,1
"variant_YGR133W_3_guide_chrVII_+_756904",1004.44223289502,-0.541837359066139,0.115975201182231,0,1,1
"variant_YER036C_624_guide_chrV_-_224570",659.499038008477,0.488698881319403,0.117345011169608,0,1,1
"variant_YML032C_414_guide_chrXIII_-_213514",323.590604467907,0.236749215872214,0.171032643918559,0,1,1
"variant_YLR355C_711_guide_chrXII_+_838538",90.5080745421319,0.0435943850117888,0.303235758770264,0,1,1
"variant_YKL110C_645_guide_chrXI_-_229234",1232.05561105716,0.2952903773334,0.0896254909201212,0,1,1
"variant_YDR331W_51_guide_chrIV_+_1129643",422.596406836723,0.164711079071403,0.152330415717428,0,1,1
"neutral_YDL058W_267_guide_chrIV_+_345933",303.240308048554,0.140902509536494,0.168459887206798,0,1,1
"variant_YDR047W_75_guide_chrIV_-_551937",260.354770120031,-0.778353368243863,0.187759604791903,-1.05642195222823,0.290775481066942,1
"variant_YDR443C_1650_guide_chrIV_+_1348281",729.406326262514,-0.650456852488643,0.12102824005543,-0.582152169248879,0.560464187748211,1
"neutral_YGR094W_1899_guide_chrVII_-_674091",1023.59597248938,0.258998878763176,0.12061634380759,0,1,1
"variant_YPR168W_258_guide_chrXVI_+_878334",699.761594361836,0.343436040627111,0.114328383235167,0,1,1
"variant_YJL026W_69_guide_chrX_-_392473",340.192686925464,0.0971514134846094,0.160684765530069,0,1,1
"variant_YNL245C_222_guide_chrXIV_-_186657",1105.96633725218,0.081093065544318,0.0930868689624329,0,1,1
"neutral_YPL028W_141_guide_chrXVI_-_498243",548.798532820239,-0.0711421150071445,0.127036831602232,0,1,1
"neutral_YKL203C_1416_guide_chrXI_+_61935",203.286578737916,-0.265182579625567,0.213997170476118,0,1,1
"variant_YGL081W_627_guide_chrVII_+_358008",733.676578545937,0.0383300924069499,0.132480567243754,0,1,1
"neutral_YOR122C_318_guide_chrXV_-_552356",482.773450671589,-0.479661391201573,0.141372969987064,0,1,1
"variant_YBL014C_2463_guide_chrII_-_199286",591.670048097282,-0.0491869534573836,0.155913480545267,0,1,1
"control_YDR177W_177_guide_chrIV_+_817052",483.872749615161,-7.53111525710679,0.877625528444568,-7.92036584148411,2.36812767373345e-15,3.26884228080113e-13
"variant_YGR185C_663_guide_chrVII_+_866857",765.112456535576,0.191454907499974,0.111159475383313,0,1,1
"variant_YML092C_297_guide_chrXIII_-_86440",281.328110025111,-0.039358381284887,0.17617987651039,0,1,1
"variant_YOR341W_3054_guide_chrXV_-_964038",33.8990364512473,-4.09953063948321,0.827210331875707,-4.25469859824241,2.09330793906794e-05,0.00118897887773567
"variant_YLR337C_246_guide_chrXII_-_804855",1269.61097308281,0.278265773795421,0.0998896699518266,0,1,1
"variant_YDL140C_2250_guide_chrIV_-_208310",3120.96011066091,-0.0842726880484985,0.056594860203238,0,1,1
"neutral_YDR302W_138_guide_chrIV_-_1067872",47.687062853484,-2.16671047636778,0.577140382148386,-2.74926261520863,0.00597295098483954,0.165665656871566
"variant_YGL093W_1623_guide_chrVII_-_336516",132.38255342438,-1.08415945533283,0.290300798354361,-1.73667953443732,0.0824437520990369,1
"neutral_YNL258C_15_guide_chrXIV_-_160353",390.184424860193,-0.203657013552845,0.152320974091034,0,1,1
"variant_YNL132W_852_guide_chrXIV_+_376171",3125.91317109398,0.0264255699247597,0.0672739857616601,0,1,1
"neutral_YPL061W_1041_guide_chrXVI_-_433627",499.346908528335,-0.0379151729994023,0.142085462133128,0,1,1
"variant_YPR108W_222_guide_chrXVI_-_742683",298.187159748555,-0.0559315992188049,0.190166156026304,0,1,1
"variant_YGR211W_129_guide_chrVII_-_915370",176.435323137034,-0.152817392493989,0.236087443371067,0,1,1
"variant_YDR390C_1833_guide_chrIV_-_1255010",300.49957905144,-0.654263229912133,0.183892967262888,-0.403839423646739,0.686330803931406,1
"variant_YIL154C_447_guide_chrIX_+_54567",261.417085611344,-0.438132806587399,0.19369247124997,0,1,1
"variant_YMR227C_951_guide_chrXIII_-_723434",330.007251969912,0.728496116005137,0.1770713788646,0.838622915557042,0.401680947221978,1
"variant_YMR207C_1401_guide_chrXIII_-_682166",216.202112075493,-0.0924425378017285,0.213896451337405,0,1,1
"variant_YAR019C_438_guide_chrI_-_174696",165.830064064475,-1.61745383905694,0.329742150231267,-3.14625788158811,0.00165374121103885,0.0554563895939045
"variant_YJL087C_1032_guide_chrX_-_271451",751.546271581935,-0.31033317122663,0.116498398231169,0,1,1
"variant_YCR071C_81_guide_chrIII_+_240463",659.165232791611,-0.0587803448211752,0.140050290064492,0,1,1
"variant_YOR362C_555_guide_chrXV_+_1018191",640.931436144476,0.156280896623752,0.124806431578423,0,1,1
"variant_YJL034W_735_guide_chrX_+_382063",365.52879577845,-0.0903584071272328,0.15243960698586,0,1,1
"variant_YDR301W_1719_guide_chrIV_+_1065070",618.780059327521,-0.0548260612858305,0.119484443899544,0,1,1
"neutral_YKL019W_96_guide_chrXI_+_402660",252.590305306471,-0.429574729171134,0.191287515389575,0,1,1
"neutral_YGR009C_366_guide_chrVII_+_510631",867.422215525724,0.977527009054517,0.107476115069722,3.69874747330263,0.000216666033446642,0.00981695604215683
"variant_YGL022W_1278_guide_chrVII_+_453685",142.650007583559,-0.804588149854542,0.30208974380667,-0.743448443579973,0.457210224340441,1
"variant_YPR161C_213_guide_chrXVI_-_866208",874.780206341455,-0.0623315778197677,0.106269654284872,0,1,1
"variant_YKR038C_558_guide_chrXI_-_512596",1139.89068399664,-0.140926527479282,0.0930357440657188,0,1,1
"variant_YMR288W_1947_guide_chrXIII_-_847524",1933.7469696758,-0.0431572175270592,0.0839428276384208,0,1,1
"variant_YMR200W_477_guide_chrXIII_-_665233",1170.35135496435,0.0423050357023748,0.100527120767514,0,1,1
"variant_YAL026C_1014_guide_chrI_+_98682",343.906099810326,-0.150458735369672,0.191058453998839,0,1,1
"variant_YBR236C_519_guide_chrII_-_691172",663.804839002359,0.111480084908029,0.146939400105011,0,1,1
"variant_YNL112W_1470_guide_chrXIV_-_416108",85.323607665341,0.179741512867241,0.415901252375073,0,1,1
"variant_YKL186C_468_guide_chrXI_+_92828",1494.48798245324,-0.183878788992052,0.0856399588475555,0,1,1
"variant_YDR196C_384_guide_chrIV_-_850613",890.292283081269,0.176755144960975,0.103862365953498,0,1,1
"variant_YHR042W_777_guide_chrVIII_-_191321",178.937734834324,-0.112438014662624,0.234987256531336,0,1,1
"variant_YKR004C_21_guide_chrXI_+_448013",237.993850110006,-0.298467704042483,0.198190682102523,0,1,1
"variant_YPR104C_1584_guide_chrXVI_-_734849",86.6317843444752,-0.0242827966512348,0.331625191064229,0,1,1
"variant_YJR013W_699_guide_chrX_+_461081",1014.99540865209,0.262559577732584,0.10813675823128,0,1,1
"variant_YKL082C_42_guide_chrXI_+_282280",259.460167010897,-0.0108142286601787,0.223182716821083,0,1,1
"variant_YIL129C_2772_guide_chrIX_+_110467",626.131184556644,0.43830719075461,0.124245374196649,0,1,1
"variant_YMR307W_459_guide_chrXIII_-_887459",29.6584811869058,-3.27987783784918,0.782271974624813,-3.45132885419304,0.00055783342129135,0.0220001346981715
"neutral_YPL226W_2337_guide_chrXVI_-_124103",4400.14443410318,-0.199793351132223,0.0574194894667057,0,1,1
"variant_YPL131W_498_guide_chrXVI_+_303620",3125.75397376871,0.0370289862772324,0.0589553293454624,0,1,1
"variant_YCL032W_1023_guide_chrIII_+_64465",437.412574064424,0.247886164572472,0.177011546363847,0,1,1
"neutral_YDR232W_39_guide_chrIV_-_927497",76.2952897940324,-0.831935266895302,0.34786919778109,-0.72422412936325,0.468928147183532,1
"variant_YPL043W_1656_guide_chrXVI_+_471599",722.428463670395,-0.353575462471879,0.111535482993558,0,1,1
"neutral_YDR477W_192_guide_chrIV_+_1412566",951.940861930474,-0.0120467729766659,0.10117477297626,0,1,1
"variant_YOR141C_2496_guide_chrXV_+_590088",666.321755095702,0.26312774695507,0.113201846875933,0,1,1
"variant_YOR221C_33_guide_chrXV_+_757521",689.886423002768,-0.112385570395342,0.114460635954208,0,1,1
"neutral_YOL108C_240_guide_chrXV_-_111649",1272.12598843758,0.32320268836972,0.0847951453133147,0,1,1
"neutral_YDR267C_774_guide_chrIV_-_1002723",827.637238940974,0.155705151781341,0.10970695894162,0,1,1
"variant_YLR424W_807_guide_chrXII_-_974205",16.3430967851921,-6.86929025040328,1.28313469289333,-4.9015043278283,9.51055541490188e-07,6.9263683024724e-05
"neutral_YDR243C_954_guide_chrIV_+_949327",536.930940899012,0.0542872382513037,0.130832241782342,0,1,1
"variant_YDL007W_1098_guide_chrIV_-_439151",633.030288588108,-0.0963505469803074,0.143607639975097,0,1,1
"variant_YFL008W_1383_guide_chrVI_-_120819",271.871619917853,0.521022290158131,0.181226083086194,0,1,1
"variant_YGR175C_1026_guide_chrVII_+_847394",1235.19357964251,0.620194960492772,0.0906502617812726,0.443406998534184,0.657471374692278,1
"variant_YLR337C_1212_guide_chrXII_+_803893",1579.83329713948,0.600452873258392,0.077003463302502,0.265609784043667,0.790539749619084,1
"variant_YCL017C_1008_guide_chrIII_-_93264",342.917225550545,-0.246818489609756,0.176424112348693,0,1,1
"variant_YNL178W_591_guide_chrXIV_+_303274",179.986850108308,-0.536489641239625,0.261400692860157,0,1,1
"variant_YKL059C_573_guide_chrXI_+_328871",1043.08752606753,-0.0635611672049265,0.0959966974800156,0,1,1
"variant_YKL059C_186_guide_chrXI_+_329250",1614.66668301878,-0.0172899847194723,0.0747730680295085,0,1,1
"variant_YGL163C_228_guide_chrVII_-_196170",454.381443807055,0.202940889822179,0.137741861852078,0,1,1
"variant_YJR016C_174_guide_chrX_-_466032",716.414270603417,0.0833749056916651,0.130893010361344,0,1,1
"variant_YBR055C_1296_guide_chrII_-_346000",787.189323537251,-0.177446981473713,0.1120128873554,0,1,1
"variant_YIL021W_699_guide_chrIX_+_313604",2154.24795701373,0.123225566220091,0.0693290526315663,0,1,1
"variant_YNL271C_2715_guide_chrXIV_+_132661",377.026422205838,-0.10506340336794,0.154222888882814,0,1,1
"variant_YHR108W_63_guide_chrVIII_+_328363",947.404176658895,0.211585809961031,0.100039766067835,0,1,1
"neutral_YPR105C_1230_guide_chrXVI_+_738339",92.8548117423694,-0.906852493088228,0.309502501576196,-1.05605767780123,0.290941864486026,1
"variant_YDR270W_2331_guide_chrIV_+_1008007",300.857954337153,0.611467971723269,0.174203232604664,0.180639424726881,0.856650608447079,1
"variant_YJR017C_507_guide_chrX_-_466521",379.621040574658,0.317655961019465,0.176153746793121,0,1,1
"neutral_YPL106C_852_guide_chrXVI_+_351419",309.595254161862,-0.449380263557678,0.193865834616771,0,1,1
"variant_YHR007C_714_guide_chrVIII_+_120966",437.561558327036,-0.00805373963866621,0.145959850519736,0,1,1
"variant_YKL018W_33_guide_chrXI_-_404132",1324.01724806727,0.246038945437417,0.0844215959530693,0,1,1
"variant_YNL103W_1308_guide_chrXIV_-_429043",228.357193435856,-0.676935958994243,0.211815339926408,-0.457643714699426,0.647208431690571,1
"variant_YNL161W_1488_guide_chrXIV_+_334085",955.550917898059,0.131903187466316,0.106990822146239,0,1,1
"neutral_YMR220W_1191_guide_chrXIII_-_713506",367.602418869335,-0.829443596076363,0.180311169559592,-1.38340623426506,0.166540340055247,1
"variant_YNL316C_174_guide_chrXIV_-_42900",818.633520847736,-0.0541795274107102,0.110838664888478,0,1,1
"variant_YCL017C_81_guide_chrIII_-_94191",411.623371315733,0.264851713590996,0.203385034398202,0,1,1
"variant_YHR166C_1863_guide_chrVIII_-_437184",267.832226089266,-1.0915105180536,0.243787361540226,-2.09818308390525,0.0358889753481912,0.714577181535605
"variant_YDR299W_1380_guide_chrIV_+_1061006",169.255130189411,-0.418606013205821,0.264343396940723,0,1,1
"variant_YPR025C_795_guide_chrXVI_+_613761",577.706560261341,-0.0381352051972576,0.152974331144694,0,1,1
"variant_YFL054C_138_guide_chrVI_-_22646",1843.72309261327,-0.217652219000139,0.0817896403553071,0,1,1
"neutral_YFL022C_1383_guide_chrVI_-_93626",1355.08792056477,0.190608692104862,0.0844996239128032,0,1,1
"variant_YDR427W_1047_guide_chrIV_-_1323255",150.027587039842,-0.141556347950939,0.246665312281086,0,1,1
"variant_YGL120C_1533_guide_chrVII_-_282402",422.64304752631,0.371494825039426,0.157070052275561,0,1,1
"neutral_YER095W_318_guide_chrV_+_350301",236.495987252897,0.400413475860131,0.207341020145822,0,1,1
"variant_YOR074C_309_guide_chrXV_-_467283",77.9203125208589,-0.582745420091243,0.341306573151098,-0.00804385355340911,0.993582002651684,1
"variant_YNL315C_903_guide_chrXIV_+_43376",505.958596707439,0.137370520050032,0.145049105356464,0,1,1
"variant_YGL123W_477_guide_chrVII_+_278098",324.414858662481,0.168907969892377,0.178330907734014,0,1,1
"variant_YMR314W_699_guide_chrXIII_+_902408",879.362315057255,0.435245369667471,0.105531121854213,0,1,1
"variant_YBL076C_1401_guide_chrII_-_82854",328.124946885646,0.0144284005351798,0.175617492231438,0,1,1
"neutral_YKL210W_2592_guide_chrXI_-_41757",145.727306706997,-0.0595170694350043,0.26884492226466,0,1,1
"variant_YCR072C_1230_guide_chrIII_+_241114",234.610383512945,0.0116524047945738,0.195589995539166,0,1,1
"variant_YPL041C_132_guide_chrXVI_+_475610",1292.09239948427,-0.184566058217879,0.0878032824340633,0,1,1
"variant_YNR054C_558_guide_chrXIV_-_723746",360.663605084761,-0.881374416551417,0.176839750931925,-1.70422325842017,0.0883393856043999,1
"variant_YOL127W_9_guide_chrXV_-_80359",632.708216675408,-0.174885037991984,0.118286138881725,0,1,1
"variant_YPL011C_348_guide_chrXVI_+_534354",437.816780388363,-0.109240652432993,0.140930599623693,0,1,1
"neutral_YJR042W_147_guide_chrX_-_514200",273.138554832474,-0.283705895842699,0.218621684764364,0,1,1
"variant_YDL126C_2070_guide_chrIV_-_236589",1003.48967521212,0.697154086333082,0.11679301675248,1.00309153398587,0.315816699077495,1
"variant_YNL064C_1068_guide_chrXIV_+_506029",1304.59208927624,0.690681806483071,0.105575822829959,1.04836319070263,0.294471305918191,1
"variant_YDR508C_1548_guide_chrIV_+_1466895",627.846708690894,0.241818344184855,0.128777345583998,0,1,1
"variant_YNL079C_321_guide_chrXIV_+_478846",679.846733996756,-0.122103410236875,0.137702824913564,0,1,1
"variant_YJR045C_54_guide_chrX_+_521546",1561.71162495462,0.0453219409814504,0.087857912116112,0,1,1
"variant_YBL084C_48_guide_chrII_+_69392",1417.79327471736,0.397444879360868,0.0816133767750211,0,1,1
"variant_YMR308C_2868_guide_chrXIII_-_889355",764.136846163143,-0.00747284442000875,0.115575459867977,0,1,1
"variant_YDL164C_438_guide_chrIV_+_166809",769.952554871052,0.0233177139511018,0.106056616572164,0,1,1
"variant_YGR094W_1446_guide_chrVII_-_673635",1160.34763795725,0.221926381806432,0.0971280226667372,0,1,1
"neutral_YGL137W_1326_guide_chrVII_-_251401",72.0180945446257,-0.0935095966640443,0.388891005940978,0,1,1
"variant_YMR146C_927_guide_chrXIII_-_557595",1590.51912866119,0.116674189190964,0.103022730580218,0,1,1
"variant_YNL131W_72_guide_chrXIV_+_378839",109.641895074015,-0.351589205326833,0.305513892546093,0,1,1
"neutral_YLR032W_2760_guide_chrXII_+_207751",308.085963620285,-0.884200491057507,0.168872452031607,-1.80136243299512,0.0716457732639755,1
"neutral_YOR207C_1374_guide_chrXV_+_732076",546.140509228538,-0.265104536834105,0.157430896080752,0,1,1
"variant_YPL061W_78_guide_chrXVI_-_432669",237.674046892885,0.057891906464246,0.208123673521635,0,1,1
"neutral_YBL007C_582_guide_chrII_+_215784",1007.15264819174,0.222711919570321,0.100006900278815,0,1,1
"variant_YGR082W_69_guide_chrVII_-_644113",515.948360200093,-0.262127597692082,0.133679340847319,0,1,1
"variant_YPL158C_597_guide_chrXVI_+_253710",370.359044626095,-0.191287108100005,0.167000034542389,0,1,1
"variant_YDL126C_1791_guide_chrIV_-_236869",172.849741854755,0.478242549019796,0.221397620619108,0,1,1
"neutral_YLR197W_321_guide_chrXII_-_546420",788.907326208294,-0.0928070989416144,0.122742099827996,0,1,1
"variant_YOR039W_648_guide_chrXV_-_406415",901.411333968048,-0.575927404154842,0.104036094926654,0,1,1
"variant_YER145C_180_guide_chrV_-_461556",262.756925510954,-0.43071100913622,0.183741582226008,0,1,1
"neutral_YOR221C_990_guide_chrXV_-_756571",547.002314416891,-0.219543738454474,0.138478169671157,0,1,1
"variant_YOR204W_849_guide_chrXV_-_723762",1265.78897972316,-0.0402525361206417,0.091385741981472,0,1,1
"neutral_YNL088W_2499_guide_chrXIV_+_460204",63.3367652450274,-1.7335905295301,0.434176396416723,-2.65696278989538,0.00788481454292711,0.206168796121339
"variant_YMR205C_612_guide_chrXIII_+_674150",1341.75702663737,0.729947630619437,0.0972625016748754,1.54167976391019,0.123151431774451,1
"variant_YLL034C_129_guide_chrXII_+_73015",522.908433971123,-0.233993282983829,0.12825780907727,0,1,1
"variant_YBR038W_165_guide_chrII_-_312064",338.817973580091,0.133365516990613,0.166805644821489,0,1,1
"variant_YOR070C_1491_guide_chrXV_-_456323",386.36195242637,0.413663358810533,0.178257858244196,0,1,1
"neutral_YGL123W_351_guide_chrVII_-_277971",938.145763624419,-0.364171830012451,0.127061542974275,0,1,1
"neutral_YJL031C_678_guide_chrX_+_386671",103.31216200349,0.808151314618739,0.288344282296003,0.791246189458085,0.42880034258238,1
"neutral_YER159C_279_guide_chrV_-_491678",490.544395516646,-0.240478976451293,0.143686089000173,0,1,1
"variant_YHR178W_1896_guide_chrVIII_-_461201",1307.55778177357,-0.24828379695177,0.0933428898444744,0,1,1
"variant_YJR045C_1083_guide_chrX_-_520521",974.914940752122,0.104444346309024,0.0960710370569551,0,1,1
"variant_YGL233W_51_guide_chrVII_+_59170",4334.20378112843,0.107692128877722,0.0543389486961181,0,1,1
"variant_YJL111W_339_guide_chrX_-_208222",1220.11975935242,0.163950692150338,0.0937715598057655,0,1,1
"neutral_YLR342W_48_guide_chrXII_+_810046",569.721837122889,0.57703837053944,0.127608219830318,0,1,1
"variant_YLR418C_672_guide_chrXII_+_957416",2822.63230886309,0.163958029808635,0.0658061121163981,0,1,1
"variant_YHR170W_120_guide_chrVIII_+_443951",2128.40936446383,0.242342761101416,0.0699754195928017,0,1,1
"variant_YDR335W_2691_guide_chrIV_-_1143862",560.738833716411,-0.341450993060688,0.138292403363845,0,1,1
"variant_YHR007C_786_guide_chrVIII_+_120893",741.239743397539,-0.279488252881392,0.123372364666568,0,1,1
"variant_YJL033W_1452_guide_chrX_+_385286",1634.50811362839,0.553595788935543,0.0847069949078721,0,1,1
"variant_YNL118C_1197_guide_chrXIV_+_404364",866.665479027666,0.646086188315823,0.132841922952359,0.497479913321669,0.618850664276167,1
"variant_YKL064W_2511_guide_chrXI_+_320276",1053.41224153481,0.0905327466660419,0.0994338312898063,0,1,1
"variant_YOR221C_807_guide_chrXV_+_756748",147.641857549959,0.632771388597181,0.26839838686437,0.196615893313278,0.844128132318733,1
"variant_YMR314W_699_guide_chrXIII_+_902413",44.4641412919478,0.275945755924414,0.450600688831722,0,1,1
"variant_YLR373C_1821_guide_chrXII_+_869541",297.774875027801,-0.0603254784727756,0.178220353760059,0,1,1
"variant_YNL262W_1488_guide_chrXIV_-_149701",722.166955119334,-0.0529886488302131,0.143222645952263,0,1,1
"variant_YLL036C_795_guide_chrXII_+_67459",650.82587178938,-0.284231795298017,0.121824163062019,0,1,1
"variant_YOR141C_54_guide_chrXV_-_592529",467.300253123916,0.00228470980228761,0.135971357861818,0,1,1
"variant_YHR089C_36_guide_chrVIII_+_283263",778.968406665572,0.188282375555906,0.127417115907052,0,1,1
"variant_YJL033W_108_guide_chrX_+_383948",915.893970055374,0.21695998042862,0.101715923626628,0,1,1
"variant_YNR054C_633_guide_chrXIV_+_723674",531.318153197636,0.0441431679353897,0.135980348283009,0,1,1
"neutral_YOR373W_327_guide_chrXV_+_1037162",1652.77222474463,0.249178161781767,0.0872810051041355,0,1,1
"variant_YOR204W_204_guide_chrXV_+_723119",776.609207543321,0.384492753069241,0.106496275752886,0,1,1
"variant_YDL164C_1731_guide_chrIV_-_165522",1119.60430495758,0.205846077625768,0.0961856571547529,0,1,1
"neutral_YDR177W_393_guide_chrIV_+_817267",1995.77262811711,-0.161755902192771,0.0750341511069367,0,1,1
"variant_YJR007W_798_guide_chrX_+_451821",1051.71567644791,0.0161129824017289,0.0919930472975634,0,1,1
"neutral_YDL140C_723_guide_chrIV_+_209838",228.258906250005,-1.06896533683271,0.19928896120444,-2.45354952867211,0.0141454058147723,0.331857929697949
"neutral_YOL139C_150_guide_chrXV_+_60871",2147.32830016264,0.230007565662952,0.0716629152638638,0,1,1
"variant_YPL242C_525_guide_chrXVI_+_94577",585.814722871872,-0.0298517018045541,0.129236692486725,0,1,1
